ID,mod01,mod02,mod03,mod04,c_mod,z_mod,Categ,mod01_01,mod01_02,mod01_03,mod01_04,mod01_05,c_mod1,z_mod1,mod02_01,mod02_02,mod02_03,mod02_04,mod02_05,mod02_06,mod02_07,c_mod2,z_mod2,mod03_01,mod03_02,mod03_03,mod03_04,mod03_05,mod03_06,mod03_07,c_mod3,z_mod3,mod04_01,mod04_02,mod04_03,mod04_04,mod04_05,mod04_06,c_mod4,z_mod4,Reg_hab_dens,Riv_net_disp_dist,Glac_lake_marine_dist,Time_since_glac,Surface_area,Max_depth,Secchi_depth,Prop_shield_litho,Clim_MWMT,Clim_MCMT,Clim_MSP,Clim_PAS
ID11020900,1,0,0,0,0.551111111,-0.051239899,MOD01,0,0,0,0,1,0.691358025,-1.444552758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071267,741432.0821,26835.58754,17,42.48798314,7.9248,3.66,0,21.05737705,-14.18196721,449.8196721,91.19672131
ID11021800,1,0,0,0,0.617283951,0.925423629,MOD01,1,0,0,0,0,0.733727811,-0.257855065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071267,46683.86722,16379.79021,15,170.834148,16.4592,2.685,1,20.86065574,-14.44590164,453.5081967,92.40983607
ID11023400,1,0,0,0,0.629757785,-0.539571663,MOD01,0,1,0,0,0,0.571428571,0.428234975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198948,127899.5062,36592.12138,15,157.2650265,18.288,6.3,1,20.2147541,-15.13934426,430.9836066,100.0983607
ID11024200,1,0,0,0,0.585,0.437091865,MOD01,0,0,0,0,1,0.694214876,0.393003324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126032,92984.42376,33780.22576,15,117.0392381,17.3736,4.165833333,1,20.22459016,-15.11311475,431.557377,99.81967213
ID11025000,1,0,0,0,0.609693878,1.169589511,MOD01,0,0,0,0,1,0.724489796,0.393003324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126032,86877.66926,33977.28124,15,389.8380707,18.288,4.1525,1,20.29016393,-15.07213115,434.8196721,99.60655738
ID11025700,1,0,0,0,0.5859375,-0.051239899,MOD01,0,0,0,0,1,0.641975309,-0.525774717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198948,125504.5269,37249.75655,15,74.56744236,12.192,5.8,1,20.2147541,-15.1442623,430.4754098,99.50819672
ID11026300,1,0,0,0,0.570888469,0.925423629,MOD01,0,0,0,0,1,0.710059172,0.393003324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198948,122667.7243,43002.56385,15,115.3516974,8.8392,3.8675,1,20.24590164,-15.18032787,429.7704918,98.90163934
ID11027300,1,0,0,0,0.549382716,0.437091865,MOD01,0,0,0,0,1,0.67768595,-0.525774717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198948,126790.8147,40425.36266,15,79.925485,14.0208,5.35,1,20.2295082,-15.15737705,430.2295082,98.09836066
ID11027400,1,0,0,0,0.627824019,1.169589511,MOD01,0,0,0,0,1,0.704081633,1.311781365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198948,122397.3131,38204.93842,15,310.2606156,20.4216,4.04,1,20.22622951,-15.13606557,430.0491803,98.83606557
ID11027900,1,0,0,0,0.551111111,-0.051239899,MOD01,0,1,0,0,0,0.617283951,1.30477844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198948,129302.365,39097.76591,15,60.36701062,16.4592,6.7,1,20.21147541,-15.16065574,430.4754098,98.73770492
ID11028300,1,0,0,0,0.64,0.681257747,MOD01,0,0,0,0,1,0.680555556,0.393003324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198948,127163.0003,45425.06853,15,298.3830815,21.0312,4.025,1,20.2295082,-15.20327869,430.2295082,99.67213115
ID11030400,1,0,0,0,0.647462277,0.681257747,MOD01,0,0,0,0,1,0.708333333,-0.525774717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071267,51641.11253,24152.67367,15,361.7973777,17.3736,4.8768,0,20.92786885,-14.31311475,453.2131148,89.78688525
ID11030500,1,0,0,0,0.652777778,1.657921275,MOD01,0,0,0,0,1,0.7265625,1.311781365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071267,38773.90334,16253.36583,15,4025.496626,24.384,3.075,0.709169834,20.87868852,-14.40819672,453.6557377,90.1147541
ID11030800,1,0,0,0,0.586419753,0.192925983,MOD01,0,0,0,0,1,0.7,-0.525774717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126032,85404.7274,39912.72074,15,365.1643652,7.0104,2.286,1,20.26885246,-15.14098361,433.8688525,99.81967213
ID11031100,1,0,0,0,0.565,0.437091865,MOD01,0,0,0,0,1,0.67768595,-0.525774717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198948,138702.9604,47305.47617,15,301.1066183,25.6032,4.55,1,20.21311475,-15.22131148,433.2459016,100.0327869
ID11031300,1,0,0,0,0.635416667,0.437091865,MOD01,0,0,0,0,1,0.727272727,-0.525774717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198948,81981.58314,63289.99725,13,239.5093622,10.668,1.812,1,20.17704918,-15.71639344,427,96.70491803
ID11035100,1,0,0,0,0.628099174,0.437091865,MOD01,0,0,0,0,1,0.694214876,0.393003324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126032,89692.4168,43050.52054,15,101.4345459,11.2776,4.27,1,20.26229508,-15.1852459,434.5737705,100.6885246
ID11035800,1,0,0,0,0.629757785,-0.539571663,MOD01,0,1,0,0,0,0.612244898,0.428234975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126032,741432.0821,42349.48356,15,105.3478595,15.5448,5.49,1,20.30983607,-15.15245902,437.8852459,100.0655738
ID11036100,1,0,0,0,0.626038781,-0.051239899,MOD01,0,0,0,0,1,0.666666667,-0.525774717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126032,741432.0821,39686.54242,15,89.15637266,14.6304,5.2,1,20.3295082,-15.11147541,437.5081967,98.8852459
ID11038300,1,0,0,0,0.641975309,0.681257747,MOD01,0,0,0,0,1,0.708333333,-0.525774717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198948,143470.6821,47432.00746,15,444.8187106,21.9456,4.84,1,20.25081967,-15.2147541,435.8688525,100.9180328
ID11038700,1,0,0,0,0.586419753,0.192925983,MOD01,0,0,0,0,1,0.7,-0.525774717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198948,141107.2315,49522.96961,15,91.47522344,11.2776,4.15,1,20.22786885,-15.22622951,433.9344262,99.78688525
ID11040000,1,0,0,0,0.537037037,0.437091865,MOD01,0,0,0,0,1,0.727272727,-0.525774717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198948,74952.90187,58118.93001,15,57.45327142,33.528,4.585,1,20.39508197,-15.10819672,436.3114754,97.40983607
ID11041100,1,0,0,0,0.5856,0.925423629,MOD01,0,0,0,0,1,0.733727811,0.393003324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126032,88514.87407,43565.90453,15,652.527847,24.384,2.4,1,20.37213115,-15.11803279,443.1639344,100.147541
ID11041200,1,0,0,0,0.62345679,-0.295405781,MOD01,0,1,0,0,0,0.625,0.428234975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198948,152382.5959,53141.50091,15,512.8140523,13.716,4.148333334,1,20.26065574,-15.19344262,441.5081967,101.6721311
ID11041300,1,0,0,0,0.641868512,1.413755393,MOD01,0,0,0,0,1,0.693333333,2.230559406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198948,160678.2306,57750.74077,15,2055.970801,63.3984,5.96375,1,20.2704918,-15.19180328,442.6721311,101.9180328
ID11047600,1,0,0,0,0.669187146,-0.051239899,MOD01,0,0,0,0,1,0.666666667,-0.525774717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198948,162163.2075,58669.25472,15,112.2072872,25.6032,7.3,1,20.26721311,-15.19836066,442.6885246,101.852459
ID11048000,1,0,0,0,0.648526077,-0.051239899,MOD01,0,0,0,0,1,0.592592593,0.393003324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198948,80818.87567,67019.29608,15,115.0724641,24.384,3.9812,1,20.36721311,-15.14754098,442.557377,100.5409836
ID11048200,1,0,0,0,0.585,0.437091865,MOD01,0,0,0,0,1,0.644628099,1.311781365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198948,79310.1302,67628.67982,15,58.0117381,17.9832,4.572,1,20.37868852,-15.12786885,441.9508197,100.4590164
ID11048800,1,0,0,0,0.64,-1.027903427,MOD01,0,0,0,0,1,0.48,-1.444552758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198948,85698.74506,61897.89383,13,224.4064807,15.24,3.51,1,20.18032787,-15.81147541,425.7377049,97.47540984
ID11049300,1,0,0,0,0.621315193,0.437091865,MOD01,0,0,0,0,1,0.644628099,0.393003324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198948,81542.84877,64651.35835,15,78.90162942,17.9832,2.74,1,20.22131148,-15.65901639,428.8688525,97.31147541
ID11049400,1,0,0,0,0.59833795,0.192925983,MOD01,0,0,0,1,0,0.72,-1.003334325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198948,80009.134,65561.57368,15,228.6071214,22.5552,2.48412,1,20.23278689,-15.6,429.9344262,97.29508197
ID11050000,1,0,0,0,0.641975309,-1.272069309,MOD01,0,1,0,0,0,0.375,-0.44830849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071267,741432.0821,43299.71768,15,62.50779956,5.1816,3.2004,0,20.4295082,-15.0557377,451.6393443,100.3114754
ID11050200,1,0,0,0,0.556213018,-0.539571663,MOD01,0,1,0,0,0,0.448979592,1.30477844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198948,174314.8074,58666.2453,15,76.9712772,12.192,4.585,1,20.27868852,-15.2704918,445.2622951,101.0491803
ID11050500,1,0,0,0,0.607438017,0.681257747,MOD01,0,0,0,0,1,0.680555556,0.393003324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144424,3867.826877,46611.9791,13,213.6580206,7.3152,2.4384,1,20.12622951,-16.13770492,423.4918033,96.93442623
ID12-121,1,0,0,0,0.465,1.169589511,MOD01,0,0,0,1,0,0.683673469,0.919517698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026355,381454.4887,57587.57019,14.5,36.36,19.81103322,5.5199939,0,22.29016393,-6.137704918,466.2786885,84.60655738
ID12-21,1,0,0,0,0.465277778,1.902087157,MOD01,0,0,0,1,0,0.615916955,2.361656715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026355,263308.5666,77745.67801,15,46.68,7.619628162,3.3528,0,22.30655738,-6.006557377,470.1311475,83.42622951
ID12-23,1,0,0,0,0.465,1.169589511,MOD01,0,0,0,1,0,0.602040816,1.400230704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026355,266081.815,76408.79303,15,117.41,16.45839683,3.2004,0,22.31639344,-5.996721311,468.1967213,83.04918033
ID12-86,1,0,0,0,0.53125,1.413755393,MOD01,0,0,0,1,0,0.595555556,1.880943709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026355,278034.6856,62119.60153,14.5,49.56,14.02011582,1.2192,0,22.2442623,-6.090163934,464.704918,84.78688525
ID12-90,1,0,0,0,0.548469388,1.902087157,MOD01,0,0,0,1,0,0.657439446,1.880943709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026355,275194.9971,61644.25349,14.5,639.79,28.34501676,4.1148,0,22.26065574,-6.090163934,464.5901639,85.06557377
ID13-23,1,0,0,0,0.512345679,0.681257747,MOD01,0,0,0,1,0,0.625,0.919517698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021103,207520.9869,72283.53597,14.5,35.85,7.010057909,1.953228611,0,22.03442623,-6.295081967,450.4918033,89.36065574
ID13001200,1,0,0,0,0.529300567,1.169589511,MOD01,1,0,0,0,0,0.724489796,0.293715703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045508,741432.0821,0,15,382.0073966,10.3632,1.00584,0,22.04754098,-12.11311475,518.3606557,92.31147541
ID13001300,1,0,0,0,0.4765625,0.437091865,MOD01,0,1,0,0,0,0.694214876,1.30477844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045508,741432.0821,552.7374803,15,78.17724148,9.144,1.51,0,22.00491803,-12.1442623,516.5081967,91.32786885
ID13002700,1,0,0,0,0.566115702,0.925423629,MOD01,1,0,0,0,0,0.674556213,0.293715703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045508,741432.0821,368.2924997,15,338.0463564,33.2232,1.07,0,21.96065574,-12.2,515.1639344,91.08196721
ID13003100,1,0,0,0,0.512396694,-0.539571663,MOD01,0,1,0,0,0,0.612244898,0.428234975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045508,741432.0821,0,15,322.0046033,6.4008,0.9534,0,21.89344262,-12.34262295,517.1803279,93.19672131
ID13003201,1,0,0,0,0.515,0.925423629,MOD01,1,0,0,0,0,0.674556213,0.293715703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045508,741432.0821,0,15,303.2150324,14.0208,0.8875,0,21.87704918,-12.3295082,516.704918,92.44262295
ID13004100,1,0,0,0,0.5344,1.657921275,MOD01,1,0,0,0,0,0.734375,0.293715703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045508,741432.0821,0,15,732.2752701,9.7536,1.0668,0,22.07704918,-12.09344262,518.5409836,92.03278689
ID13005300,1,0,0,0,0.510396975,1.413755393,MOD01,1,0,0,0,0,0.684444444,0.845286472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045508,172418.0736,0,15,88.14870452,14.3256,1.66,0,22.15245902,-12.00819672,517.4262295,91.62295082
ID13006800,1,0,0,0,0.551984877,1.169589511,MOD01,0,0,0,0,1,0.724489796,0.393003324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045508,741432.0821,7538.077565,12.5,129.0219905,17.3736,2.59,0,21.6,-12.72786885,507.6229508,95.47540984
ID13007300,1,0,0,0,0.520408163,-0.051239899,MOD01,1,0,0,0,0,0.716049383,-0.809425833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045508,155649.3746,5629.947653,12.5,90.66585144,16.1544,1.3,0,21.56229508,-12.74590164,506.0819672,95.36065574
ID14-154,1,0,0,0,0.426666667,0.437091865,MOD01,0,0,0,1,0,0.561983471,0.919517698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026355,168102.0358,31305.80928,16,20.92,4.571776897,1.8288,0,22.56885246,-5.839344262,478.9016393,90.26229508
ID14004900,1,0,0,0,0.567901235,-1.027903427,MOD01,0,1,0,0,0,0.48,-0.44830849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031418,1017836.696,17764.94968,12.5,51.38298142,10.9728,1.40208,1,21.5442623,-15.32786885,421.9016393,69.19672131
ID14010000,1,0,0,0,0.544378698,-0.295405781,MOD01,1,0,0,0,0,0.59375,-0.809425833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031418,759388.5071,11226.38519,12.5,44.10672714,11.8872,2.1336,1,21.71803279,-15.1295082,421.7868852,68.59016393
ID15-15,1,0,0,0,0.683673469,-0.783737545,MOD01,0,1,0,0,0,0.5,0.428234975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064033,43615.09902,13321.49982,11.5,187.33,6.09570253,1.698459662,0,20.65245902,-8.060655738,406.4262295,128.0491803
ID15-21,1,0,0,0,0.681440443,1.902087157,MOD01,0,0,0,1,0,0.671280277,1.400230704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064033,2688.351298,0,11.5,6988.28,38.09814081,6.547756809,0,20.59672131,-7.478688525,399.3114754,129.3114754
ID15-25,1,0,0,0,0.665406427,-0.295405781,MOD01,0,1,0,0,0,0.625,0.428234975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064033,26271.67994,5481.330079,11.5,1848,31.39286803,5.395351611,0,20.49508197,-7.873770492,404.2295082,122.442623
ID15-56,0,0,1,0,0.704081633,1.331945781,MOD03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.625,0,0,0,0,0,0,0,0,0,0.064033,3513.663967,0,11.5,50.79,4.571776897,2.7432,0,20.49672131,-7.480327869,400.5737705,125.557377
ID15000100,1,0,0,0,0.648760331,0.437091865,MOD01,0,0,0,0,1,0.694214876,0.393003324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144424,8881.670078,42918.66849,15,95.19024092,14.6304,3.6975,1,20.09672131,-15.80819672,440.8196721,103.3114754
ID15001000,1,0,0,0,0.705515088,0.437091865,MOD01,0,0,0,0,1,0.628099174,0.393003324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144424,3507.591282,54112.71629,15,122.793873,28.3464,3.3625,1,20.1147541,-15.76393443,445.6721311,106.1311475
ID15001600,1,0,0,0,0.6976,0.192925983,MOD01,0,0,0,0,1,0.58,0.393003324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144424,0,51079.70992,15,431.0512929,12.192,1.573333333,1,20.11967213,-15.76229508,445.147541,106.2459016
ID15006000,1,0,0,0,0.49382716,-1.027903427,MOD01,0,1,0,0,0,0.56,-0.44830849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024171,696159.4934,19607.96304,13.5,38.54229464,13.716,3.1625,1,20.08360656,-15.80491803,429.295082,93.32786885
ID15008100,1,0,0,0,0.615916955,-0.051239899,MOD01,1,0,0,0,0,0.716049383,-0.809425833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024171,691502.8638,14642.85114,12.5,38.28734246,12.8016,3.4,1,20.15901639,-15.87213115,422.3278689,89.73770492
ID15010800,1,0,0,0,0.602040816,-0.539571663,MOD01,0,1,0,0,0,0.448979592,1.30477844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144654,931163.6729,55502.94151,13.5,53.5804264,18.288,5.275,1,19.95245902,-15.5852459,431.704918,95.54098361
ID15014400,1,0,0,0,0.683673469,-0.783737545,MOD01,1,0,0,0,0,0.611111111,-1.360996602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024171,1017836.696,1098.715614,12.5,38.63941928,5.7912,3.2775,1,20.1442623,-16.13770492,412.0163934,87.42622951
ID15014900,1,0,0,0,0.642857143,-0.539571663,MOD01,1,0,0,0,0,0.693877551,-1.360996602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024171,614370.5361,0,12.5,501.1631424,4.572,2.495,1,20.29672131,-16.27540984,408.442623,87.13114754
ID16-192,1,0,0,0,0.652354571,2.146253039,MOD01,0,0,0,1,0,0.709876543,1.400230704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079651,12447.60622,0,11.5,6759.94,36.57421518,3.6576,0,19.9295082,-8.857377049,385.9836066,134.704918
ID16-193,1,0,0,0,0.668252081,0.925423629,MOD01,0,0,0,1,0,0.650887574,0.438804692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079651,41571.85673,0,11.5,7039.32,21.94452911,3.5052,0,19.97213115,-8.8,394.6721311,144.2459016
ID16-194,1,0,0,0,0.602040816,-1.027903427,MOD01,0,1,0,0,0,0.56,-0.44830849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037531,29467.06999,0,11.5,73.36,22.24931423,3.81,0,20.35737705,-8.418032787,390.4918033,126.3606557
ID16-205,0,0,1,0,0.683673469,1.331945781,MOD03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.625,0,0,0,0,0,0,0,0,0,0.037531,30726.70887,0,11.5,153.43,18.59189272,5.520447879,0,20.18032787,-8.737704918,387.9836066,131.442623
ID16-250,1,0,0,0,0.674556213,-0.783737545,MOD01,0,1,0,0,0,0.5,0.428234975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079651,79244.66906,0,11.5,20.51,17.37275221,5.158451295,0,19.53114754,-9.352459016,389.8196721,162.6065574
ID16-252,1,0,0,0,0.6784,0.192925983,MOD01,0,0,0,1,0,0.7,-0.522621319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079651,74318.25145,0,11.5,1508.25,25.60195062,3.9624,0,19.53770492,-9.301639344,390.6557377,166.1147541
ID16-82,0,0,1,0,0.708333333,0.429518387,MOD03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.444444444,0.686624691,0,0,0,0,0,0,0,0,0.079651,397261.3495,12375.34161,11.5,27.34,26.516306,7.3152,0,19.62131148,-9.32295082,401.8196721,161.8360656
ID16001900,0,0,0,1,0.40625,-0.102786832,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.611111111,-0.163313834,0.069589,60432.58608,3062.476885,11,163.6873933,10.668,2.85,1,17.7295082,-14.70163934,459.1803279,225.7704918
ID16002700,0,0,0,1,0.46,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.612244898,0.123622701,0.069589,61964.6463,53.51580928,11,156.1157182,14.9352,5.1,0.295475079,17.64262295,-16.16393443,452.6229508,183.7213115
ID16003300,0,1,0,0,0.722222222,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.649050799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069589,62291.92344,7206.182019,11,21.03153142,10.668,3.6526,1,17.73606557,-16.17377049,469.6393443,206.7377049
ID16007700,0,0,0,1,0.617283951,-0.43030955,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,0.696429357,0.069589,34298.48483,8576.539616,11,826.6359048,34.1376,5.0292,1,17.71639344,-16.69672131,472.0491803,198.7868852
ID16008900,0,0,1,0,0.592592593,-0.472909007,MOD03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.069589,30526.17079,9144.361653,11,153.0117766,2.286,1.71612,1,17.85245902,-15.68032787,463.8196721,193.7213115
ID16014300,1,0,0,0,0.567901235,-1.516235191,MOD01,1,0,0,0,0,0.444444444,-1.360996602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069589,15230.59709,4195.959957,11,755.751105,15.24,2.871666667,1,18.35901639,-14.32459016,460.8196721,184.0819672
ID16014700,1,0,0,0,0.693877551,-1.516235191,MOD01,1,0,0,0,0,0.444444444,-1.360996602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069589,87393.09157,6858.076356,11.5,133.5989892,22.86,5.4,0,18.00491803,-16.57213115,457.557377,174.1311475
ID16015500,1,0,0,0,0.46875,-1.516235191,MOD01,0,1,0,0,0,0.444444444,-1.324851954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069589,31076.03202,11848.70591,11.5,9.79744806,5.1816,2.1336,1,18.01639344,-15.01311475,480.1311475,181.9180328
ID16019800,1,0,0,0,0.72,-1.760401073,MOD01,1,0,0,0,0,0,-1.360996602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069589,121907.7787,12541.27529,11.5,41.4398464,8.5344,4.57,0.036834065,18.11311475,-16.46721311,461.8688525,174.6065574
ID16020400,1,0,0,0,0.6875,-1.516235191,MOD01,1,0,0,0,0,0.444444444,-1.360996602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069589,85389.77177,9235.24554,11.5,57.15785064,8.8392,2.4,0,18.00327869,-16.56393443,458.7377049,174.4098361
ID16022700,1,0,0,0,0.693877551,-1.027903427,MOD01,1,0,0,0,0,0.64,-1.360996602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069589,118031.9955,9203.276231,11.5,189.2433142,21.6408,5.03,0.259914706,18.07213115,-16.50983607,457.9508197,172.7540984
